index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
36555;48299;7026552;-2.623.038;-5.108.663;UNIDADE DE SAUDE RURAL PINHALAO;INTERIOR;0;PINHALAO;39031600;84600970.0;PR;União da Vitória;2016;5;-23.9207049;-50.0803953;Pinhalão - State of Paraná, Brazil
36561;48199;6993478;-28.615;-49.026;UNIDADE SAUDE DA FAMILIA 006;RUA ERNESTO LACOMB;0;CENTRO;;88715000.0;SC;Jaguaruna;2016;5;-28.6187448;-49.03155220000001;R. Cel. Ernesto Lacombe, Jaguaruna - SC, 88715-000, Brazil
36570;48190;6980988;-285.006;-5.093.855;CENTRO DE ESPECIALIDADES;RUA CAMPOS SALES;1098;GLORIA;;95200000.0;RS;Vacaria;2016;5;-28.4995304;-50.94177269999999;R. Campos Salles, 1098 - Centro, Vacaria - RS, 95200-000, Brazil
36591;48026;6580335;-29.574;-50.79;UNIDADE DE SAUDE BOM PASTOR;BALDUINO GEIS;25;BOM PASTOR;(51)35458340;95650000.0;RS;Igrejinha;2016;5;-29.56858179999999;-50.8020106;Rua Balduíno Geis, 25 - Bom Pastor, Igrejinha - RS, 95650-000, Brazil
36611;48300;7026560;-2.623.038;-5.108.663;UNIDADE DE SAUDE RURAL PALMITAL DO MEIO;INTERIOR;0;PALMITAL DO MEIO;39031600;84600970.0;PR;União da Vitória;2016;5;-22.787936;-50.2199938;Palmital, São Paulo, Palmital - State of São Paulo, 19970-000, Brazil
36614;48235;7010648;-2.492.673;-51.850.429.999.999.900;POSTO DE SAUDE OURO VERDE;OURO VERDE;S/N;OURO VERDE;;85230000.0;PR;Santa Maria do Oeste;2016;5;-24.7740823;-53.9023748;Ouro Verde do Oeste, PR, 85933-000, Brazil
36619;48090;6817785;-26.425;-49.243;US CENTRO DE CORUPA;RUA NEREU RAMOS;322;CENTRO;47 33752161;89278000.0;SC;Corupá;2016;5;-26.424455;-49.2397761;R. Nereu Ramos, 322 - Centro, Corupá - SC, 89278-000, Brazil
36623;48173;6967272;-26.111;-49.805;UNIDADE DE ESF NOVA ESPERANCA;ESTRADA GERAL;S/N;AUGUSTA VITORIA;;89300000.0;SC;Mafra;2016;5;-26.1806146;-49.8137871;Estrada Geral Augusta Vitória - s/n, Mafra - SC, 89300-000, Brazil
36632;48017;6561047;-29.666.759.999.999.900;-52.793.009.999.999.900;SERVICO INTEGRADO DE ATENCAO BASICA A SAUDE DA CRIANCA;RUA 25 DE AGOSTO;90;CENTRO;5137438177;96930000.0;RS;Candelária;2016;5;-29.6670302;-52.7928534;R. Vinte e Cinco de Agosto, 90 - Centro, Candelária - RS, 96930-000, Brazil
36634;48007;6522440;-29.219.409.999.999.900;-52.771.530.000.000.000;SECRETARIA DE SAUDE DE LAGOAO;RUA TOMAS COSTA;465;CENTRO;51 3765 10 41;99340000.0;RS;Lagoão;2016;5;-29.2297306;-52.78126779999999;Av. Tomás Costa, 465, Lagoão - RS, 99340-000, Brazil
36635;48336;7038356;-23.871.170.000.000.000;-5.389.286;POSTO DE SAUDE JARDIM PLANALTO;LUIZ SALA SOBRINHO;37;JARDIM PLANALTO;;87550000.0;PR;Altônia;2016;5;-23.8714902;-53.8831152;Rua Luiz Sala Sobrinho, Altônia - PR, 87550-000, Brazil
36648;48161;6953441;-269.227;-4.937.208;ESTRATEGIA DE SAUDE DA FAMILIA FABRICIO DANIEL CAMPESTRINI;RUA GIACOMO FURLANI;450;CENTRO;4733840166;89136000.0;SC;Rodeio;2016;5;-26.9227092;-49.3720858;R. Giácomo Furlani - Centro, Rodeio - SC, 89136-000, Brazil
36654;48314;7032218;-28.678;-49.37;UNIDADE BASICA DE SAUDE CENTRO;CORONEL PEDRO BENEDET;522;CENTRO;48-34447154/34447153;88801250.0;SC;Criciúma;2016;5;-28.6746751;-49.3647716;R. Cel. Pedro Benedet, 522 - Pio Corrêa, Criciúma - SC, 88811-500, Brazil
36655;48164;6957560;-3.011.917;-5.120.725;EQUIPE DE SAUDE PRISIONAL VILA NOVA PCPA 1;RUA CATARINO ANDREATTA;155;VILA NOVA;5132458900;91750040.0;RS;Porto Alegre;2016;5;-30.1194289;-51.2077738;Rua Catarino Andreatta, 155 - Vila Nova, Porto Alegre - RS, 91750-040, Brazil
36656;48226;7008058;-2.783.199;-5.290.429;UNIDADE BASICA DE SAUDE BAIRRO APARECIDA;AVENIDA OSVALDO CRUZ;20;APARECIDA;5433651539;99590000.0;RS;Rondinha;2016;5;-22.8468938;-45.2315651;Aparecida - State of São Paulo, Brazil
36660;48284;7021305;-28.724.990.000.000.000;-5.170.427;UNIDADE BASICA ESF CRISTO REDENTOR;RST 324;S/N;CRISTO REDENTOR;54 32731026;95340000.0;RS;Nova Bassano;2016;5;-30.0104605;-51.1571546;Cristo Redentor, Porto Alegre - RS, Brazil
36665;48125;6910769;-26.486;-49.067;CENTRO DE ATENDIMENTOS ESPECIAIS;RUA REINOLDO RAU;123;CENTRO;47 3276 8910;89251600.0;SC;Jaraguá do Sul;2016;5;-26.4850454;-49.0808921;Rua Reinoldo Rau, 123 - Centro, Jaraguá do Sul - SC, 89251-600, Brazil
36669;48120;6901417;-26.177;-50.39;UNIDADE BASICA DE SAUDE TAUNAY;LOCALIDADE DE TAUNAY;S/N;INETRIOR;47 36217700;89460000.0;SC;Canoinhas;2016;5;-26.0704173;-50.4486174;Taunay, Canoinhas - SC, 89460-000, Brazil
36671;48151;6942865;-3.176.813;-5.233.996;UNIDADE DE SAUDE DO PRESIDIO REGIONAL DE PELOTAS;CRISTOVAO JOSE DOS SANTOS;462;TRES VENDAS;53-32734225;96060000.0;RS;Pelotas;2016;5;-31.730926;-52.32969600000001;Av. Cristóvão José dos Santos, 462 - Tres Vendas, Pelotas - RS, 96060-000, Brazil
36677;48401;7056524;-29.497;-54.69;UNIDADE ESF RIVERA;RUA PREFEITO DAVID CORTIANA;720;RIVERA;;97760000.0;RS;Jaguari;2016;5;-29.5015134;-54.684467;R. David Cortiana, Jaguari - RS, 97760-000, Brazil
36679;48068;6724981;-2.475.461;-51.759.209.999.999.900;UNIDADE DE ATENCAO PRIMARIA A SAUDE DA FAMILIA;TRAVESSA JOAO FERREIRA LEITE;10;CENTRO;42-36464978;85200000.0;PR;Pitanga;2016;5;-24.7643195;-51.7632026;Travessa João Leite Ferreira, Pitanga - PR, 85200-000, Brazil
36680;48165;6957579;-3.011.917;-5.120.725;EQUIPE DE SAUDE PRISIONAL VILA NOVA PCPA 2;RUA CATARINO ANDREATTA;155;VILA NOVA;5132458900;91750040.0;RS;Porto Alegre;2016;5;-30.1194289;-51.2077738;Rua Catarino Andreatta, 155 - Vila Nova, Porto Alegre - RS, 91750-040, Brazil
36704;48012;6543847;-3.001.397;-510.903;UBS JARDIM ALVORADA;ESTRADA FREDERICO DIHL;3170;JARDIM ALVORADA;51-34118039;94853250.0;RS;Alvorada;2016;5;-30.0201689;-51.06352150000001;Av. Frederico Dihl, 3170 - Bela Vista, Alvorada - RS, 94853-050, Brazil
36706;48048;6634125;-25.374.000.000.000.000;-52.126.000.000.000.000;;;;;;;PR;Cantagalo;2016;5;-25.3754593;-52.12173840000001;Cantagalo, Paraná, Cantagalo - State of Paraná, 85160-000, Brazil
36711;48301;7026579;-2.623.038;-5.108.663;UNIDADE DE SAUDE RURAL BARRA DO PALMITAL;INTERIOR;0;BARRA DO PALMITAL;39031600;84600970.0;PR;União da Vitória;2016;5;-26.0879483;-51.2442875;União da Vitória - State of Paraná, 84600-000, Brazil
36712;48313;7031556;-2.971.443;-5.242.582;AMBULATORIO DO IDOSO DIABETICO E HIPERTENSO;RUA ERNESTO ALVES;1298;CENTRO;37155718;96810144.0;RS;Santa Cruz do Sul;2016;5;-29.7230256;-52.4323141;R. Ernesto Alves, 1298 - Centro, Santa Cruz do Sul - RS, 96810-060, Brazil
36727;48683;7151810;-23.436.999.999.999.900;-50.248.000.000.000.000;UAPSF JUNDIAI DO SUL;RUA SAO FRANCISCO;882;CENTRO;43 3626 1582;86470000.0;PR;Jundiaí do Sul;2016;5;-23.440532;-50.245588;R. São Francisco, 882 - Jundiai Do Sul, Jundiaí do Sul - PR, 86470-000, Brazil
36734;48711;7159366;-29.755;-57.088;ESF 19 JOAO PAULO II;LOTEAMENTO JOAO PAULO II;S/N;TABAJARA BRITES;5534116277;97504888.0;RS;Uruguaiana;2016;5;-9.461790599999999;-40.4900047;João Paulo II, Juazeiro - BA, Brazil
36737;48772;7175426;-23.151;-52.053.999.999.999.900;UAPSF UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA PRESEIDENTE CSTELO BRANCO;S/N;CENTRO;44-32541782;87630000.0;PR;Atalaia;2016;5;-23.1526235;-52.0537174;R. Pres. Castelo Branco, Atalaia - PR, 87630-000, Brazil
36740;48470;7076584;-30.033;-51.23;UNIDADE DE SAUDE CHAPEU DO SOL;RUA GOMERCINDO DE OLIVEIRA;75;CHAPEU DO SOL;513289-8222;91787034.0;RS;Porto Alegre;2016;5;-30.1772381;-51.1735187;R. Gomercindo de Oliveira, 75 - Campo Novo, Porto Alegre - RS, Brazil
36744;48580;7108419;-29.638;-51.007;ESF MORADA SAO LUIZ;RUA ERNESTO ANTONIO DE PAULA;284;SAO LUIZ;;93806800.0;RS;Sapiranga;2016;5;-29.6586827;-50.997792;R. Ernesto Antônio de Paula, 284 - São Luiz, Sapiranga - RS, 93800-000, Brazil
36753;48454;7067895;-26.764;-48.672;UNIDADE BASICA DE SAUDE GREGORIO DE ALMEIDA II;ACACIAS;1;NOSSA SENHORA DA PAZ;4733454018;88380000.0;SC;Balneário Piçarras;2016;5;-26.7703897;-48.6683506;R. Nossa Sra. Da Paz, 1, Balneário Piçarras - SC, 88380-000, Brazil
36757;48595;7111339;-2.553.134;-4.908.464;UNIDADE DE SAUDE COTIA;RUA VEREADOR DOMINGOS BENVENOTO MOLETTA;0;MARCELINO;(41) 3398 - 6428;83024990.0;PR;São José dos Pinhais;2016;5;-25.7497822;-49.24016839999999;R. Ver. Benvenutto Moletta, s/n, São José dos Pinhais - PR, 83800-000, Brazil
36766;48603;7115741;-29.813.000.000.000.000;-53.375;UNIDADE DE SAUDE VILA ROSA;VILA ROSA;S/N;RURAL;;97200000.0;RS;Restinga Seca;2016;5;-29.7264274;-53.34300589999999;Vila Rosa, Restinga Seca - RS, Brazil
36770;48665;7141378;-27.816;-50.326;UNIDADE DE SAUDE SAO CRISTOVAO;RUA MARANHAO;S/N;SAO CRISTOVAO;(49)32235805;88509190.0;SC;Lages;2016;5;-27.8126933;-50.3132291;R. Maranhão - São Cristovão, Lages - SC, Brazil
36771;48807;7188447;-25.429.000.000.000.000;-50.006;ESF SANTA ROSA;RUA SALVADOR RAMOS;S/N;SANTA ROSA;42-3909-5104;84130000.0;PR;Palmeira;2016;5;-25.4182077;-49.9887428;R. Salvador de A Ramos, Palmeira - PR, 84130-000, Brazil
36774;48824;7192770;-29.156.999.999.999.900;-4.957.899.999.999.990;ESF PRAIA GAIVOTA;RUA BORGES DE MEDEIROS;275;CENTRO;48-35830538;88955000.0;SC;Balneário Gaivota;2016;5;-29.1558421;-49.5772609;R. Borges de Medeiros, 275, Balneário Gaivota - SC, 88955-000, Brazil
36778;48636;7129440;-29.755;-57.088;CONSULTORIO NA RUA URUGUAIANA;AV PRESIDENTE VARGAS;2990;CENTRO;;97501974.0;RS;Uruguaiana;2016;5;-29.7585645;-57.08843479999999;Av. Pres. Vargas, 2990 - Centro, Uruguaiana - RS, 97500-004, Brazil
36779;48567;7105053;-26.922.259.999.999.900;-490.569;ESF GUSTAVO HAASE;RUA SANTA MARIA;2056;PROGRESSO;(47) 3381-7064;89027202.0;SC;Blumenau;2016;5;-26.9930195;-49.0912152;R. Santa Maria, 2056 - Progresso, Blumenau - SC, 89027-203, Brazil
36796;48585;7109180;-23.31;-51.369;CENTRO DE ATENCAO PRIMARIA A SAUDE DO JARDIM NOBRE;RUA SOL NASCENTE;S/N;JD NOBRE;(43) 32567358;86600970.0;PR;Rolândia;2016;5;-23.3039;-51.3928306;Rua Sol Nascente, Rolândia - PR, 86600-000, Brazil
36799;48668;7144091;-28.725;-52.85;ESF DR RENE BACCIN;SAO VALENTIN;S/N;SAO VALENTIN;54 99054357;99400000.0;RS;Espumoso;2016;5;-27.5587721;-52.5242244;São Valentim, RS, 99640-000, Brazil
36803;48634;7129343;-25.213;-50.978;ESF RONDA;RUA LECIA UCRAINKA;197;RONDA;(42)34466100;84400000.0;PR;Prudentópolis;2016;5;-25.2252595;-50.98524519999999;R. Lécia Ucrainka, 197 - Lot. Miguel Augusto, Prudentópolis - PR, 84400-000, Brazil
36806;48713;7161018;-25.874.000.000.000.000;-50.383;POSTO DE SAUDE VEREADOR JORGE PRZYVITOWSKI;FAXINAL DOS ELIAS;S/N;AREA RURAL;;83900000.0;PR;São Mateus do Sul;2016;5;-25.3012107;-51.26673479999999;Faxinal dos Elias, Guarapuava - PR, Brazil
36809;48606;7116497;-30.183.790.000.000.000;-5.237.709;POSTO DE SAUDE VILA UNICAL;AVENIDA DAS INDUSTRIAS;774;UNICAL;51-37341832;96690000.0;RS;Pantano Grande;2016;5;-30.184104;-52.37691;Av. das Indústrias, 715 - Centro, Pantano Grande - RS, 96690-000, Brazil
36810;48716;7161700;-26.930.999.999.999.900;-48.958.999.999.999.900;ESTRATEGIA DE SAUDE DA FAMILIA SANTA TEREZINHA II;RUA JACOB JUNKES;S/N;SANTA TEREZINHA;47 33180822;89114198.0;SC;Gaspar;2016;5;-26.9407244;-48.9418794;Rue Jacob Junkes - Santa Terezinha, Gaspar - SC, 89114-442, Brazil
36811;48497;7083114;-26.238.000.000.000.000;-51.078;UNIDADE SANITARIA SAO PEDRO;RUA LEOBERTO LEAL;278;SAO PEDRO;42 35222472;89400000.0;SC;Porto União;2016;5;-26.2523091;-51.0865744;R. Dr. Leoberto Leal, 278 - São Pedro, Porto União - SC, 89400-000, Brazil
36827;48579;7108354;-25.095;-50.162;UNIDADE DE SAUDE DA FAMILIA ANTONIO SALIBA;RUA SIQUEIRA CAMPOS;753;BORSATO;42-39017063;84031030.0;PR;Ponta Grossa;2016;5;-25.0998519;-50.1260175;R. Siqueira Campos, 753 - Parque Sabiá, Ponta Grossa - PR, 84031-030, Brazil
36828;48632;7128398;-23.517;-50.784;UAPSF SANTA CECILIA DO PAVAO;AVENIDA GENERAL OZORIO;0;CENTRO;4332701500;86225000.0;PR;Santa Cecília do Pavão;2016;5;-23.51666;-50.785808;Av. Gen. Osório, 0 - Centro, Santa Cecília do Pavão - PR, 86225-000, Brazil
36841;48550;7099924;-3.011.855;-5.196.369;ESF VILA JULIETA;RUA ANTERO GOMES DE OLIVEIRA;S/N;VILA JULIETA;51 36522678;96750000.0;RS;Butiá;2016;5;-30.1223817;-51.9750635;R. Antero Gomes de Oliveira - Vila Julieta, Butiá - RS, 96750-000, Brazil
36846;48458;7069006;-28.059;-52.677;UNIDADE DE SAUDE ASSENT 16 DE MARCO;ASSENT 16 DE MARCO;S/N;INTERIOR;54-33081916;99190000.0;RS;Pontão;2016;5;-28.0589671;-52.6796049;Pontão, RS, 99190-000, Brazil
36858;48493;7082363;-2.766.228;-53.643.330.000.000.000;REDENTORA POSTO DE SAUDE DE SAO SEBASTIAO;VILA SAO SEBASTIAO;S/N;INTERIOR;553561101;98550000.0;RS;Redentora;2016;5;-30.005522;-51.1441648;São Sebastião, Porto Alegre - RS, 91712-073, Brazil
36872;48460;7072449;-26.730.659.999.999.900;-535.187;UNIDADE SAUDE DA FAMILIA BAIRRO PROGRESSO;AVENIDA WILLY BARTH;1010;BAIRRO PROGRESSO;(49) 3622-8143;89900000.0;SC;São Miguel do Oeste;2016;5;-26.7511243;-53.5005704;Av. Willy Barth, 1010 - Progresso, São Miguel do Oeste - SC, 89900-000, Brazil
36874;48492;7082304;-2.766.228;-53.643.330.000.000.000;REDENTORA POSTO DE SAUDE DO SETOR MISSAO;AREA INDIGENA SETOR MISSAO;S/N;INTERIRO;5535561101;98550000.0;RS;Redentora;2016;5;-27.6615575;-53.6367473;Redentora - RS, Brazil
36878;48625;7123698;-29.191.999.999.999.900;-54.867;UNIDADE ESF VILA NOVA DISTRITO 07;ROGERIO FRANCISCO DA ROSA;424;VILA NOVA;(55)3251.8748;97700000.0;RS;Santiago;2016;5;-29.1798686;-54.8758512;R. Rogerio Francisco da Rosa, 424 - Vila Nova, Santiago - RS, 97700-000, Brazil
36883;48506;7086504;-26.98;-50.0;UNIDADE SANITARIA ESF III;RUA MATIAS LOCH;125;SAO CRISTOVAO;;89196000.0;SC;Salete;2016;5;-26.9797983;-49.9991762;R. Matias Loch, 125 - São Cristóvão, Salete - SC, 89196-000, Brazil
36884;48803;7187416;-25.467;-50.651;UNIDADE DE PRE NATAL;RUA ZEFERINO BITTENCOURT;1252;CENTRO;4239073164;84500000.0;PR;Irati;2016;5;-25.4727847;-50.6565142;R. Zeferino Bittencourt, 1252, Irati - PR, 84500-000, Brazil
36890;48667;7142994;-29.918.000.000.000.000;-51.184;UBS CENTRAL PARK CANOAS;RUA A;272;MATO GRANDE;(51) 34657426;92323270.0;RS;Canoas;2016;5;-29.902854;-51.2374977;R. A, 272 - Mathias Velho, Canoas - RS, Brazil
36891;48725;7165617;-24.279;-53.076;UAPSF UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;AVENIDA MOREIRA CABRAL;S/N;CENTRO;4435461660;87365000.0;PR;Quarto Centenário;2016;5;-24.274987;-53.0719117;Av. Moreira Cabral, Quarto Centenário - PR, 87365-000, Brazil
36892;48821;7192371;-23.396;-53.614;NASF NUCLEO DE APOIO A SAUDE DA FAMILIA DE ICARAIMA;AV GENERCY DELFINO COELHO;1153;CENTRO;44 3665-2115;87530000.0;PR;Icaraíma;2016;5;-23.3968;-53.627036;Av. Genercy Delfino Coelho, 1153 - CENTRO, Icaraíma - PR, 87530-000, Brazil
36897;48680;7149514;-26.17;-53.361.000.000.000.000;UNIDADE BASICA DE SAUDE;RUA AUGUSTO CECHINI;76;CENTRO;4635641332;85620000.0;PR;Salgado Filho;2016;5;-26.1704201;-53.3625749;R. Augusto Cechini, 76, Salgado Filho - PR, 85620-000, Brazil
36902;48430;7063237;-27.241;-4.863.399.999.999.990;UNIDADE BASICA DE SAUDE JOSE MANOEL REIS;TREZE DE MAIO;2040;AREIAS;32636250;88200000.0;SC;Tijucas;2016;5;-28.5598768;-49.1510349;Treze de Maio - State of Santa Catarina, Brazil
36907;48646;7131852;-29.76;-51.147;UNIDADE BASICA DE SAUDE PADRE ORESTES;AVENIDA 1 ESQUINA COM AVENIDA MAUA;S/N;SANTOS DUMONT;51 35685409;93010110.0;RS;São Leopoldo;2016;5;-29.7430003;-51.1441112;Av. Mauá - Santos Dumont, São Leopoldo - RS, Brazil
36912;48561;7103816;-29.99;-52.378;UNIDADE DE SAUDE ALBARDAO;ALBARDAO;S/N;INTERIOR;51 98083597;96640000.0;RS;Rio Pardo;2016;5;-29.8289276;-52.5945101;Albardão, Rio Pardo - RS, 96640-000, Brazil
36913;48610;7118848;-29.524;-52.129;UNIDADE BASICA DE SAUDE VILA SANTO ANTONIO;VILA SANTO ANTONIO;S/N;INTERIOR;;95835000.0;RS;Mato Leitão;2016;5;-29.5478513;-52.1501222;Municipal Park of Orchids - Vila Santo Antônio - Mato Leitão RS, Brazil
36916;48549;7099916;-3.012.252;-5.197.549;ESF BAIRRO CIDADE BAIXA;RUA JOAQUIM SILVA;260;CIDADE BAIXA;51 36522629;96750000.0;RS;Butiá;2016;5;-30.1110592;-51.96150530000001;R. Joaquim Silva - Cidade Baixa, Butiá - RS, 96750-000, Brazil
36925;48804;7187823;-26.160.999.999.999.900;-51.553.000.000.000.000;UNIDADE BASICA DE SAUDE CLEMENS FIORELLI;AVENIDA FARID ABRAHAO;S/N;VILA MARIANA;(42)35533020;84640000.0;PR;Bituruna;2016;5;-26.1561909;-51.5419031;Av. Prefeito Farid Abrahão, 1716 - Vila Mariana, Bituruna - PR, 84640-000, Brazil
36927;48678;7148992;-27.068;-53.161;POSTO DE SAUDE SANTA LUCIA;AVENIDA RIO BRANCO;799;DISTRITO SANTA LUCIA;(49) 3647-7137;89887000.0;SC;Palmitos;2016;5;-27.1005731;-53.2082629;Av. Rio Branco, 799 - Santa Lucia, Palmitos - SC, 89887-000, Brazil
36954;48658;7136161;-26.991;-48.635;UNIDADE ODONTOLOGICA BASICA CENTRAL;RUA CEARA;1;ESTADOS;;88339095.0;SC;Balneário Camboriú;2016;5;-26.9968698;-48.6485713;R. Ceará, 1 - Estados, Balneário Camboriú - SC, 88337-335, Brazil
36958;48489;7081782;-29.467;-51.961.000.000.000.000;ESTRATEGIA DE SAUDE DA FAMILIA MONTANHA 1;RUA JOAO SEBASTIANY;1312;MONTANHA;(51) 3982-1210;95905028.0;RS;Lajeado;2016;5;-29.456201;-51.9869724;R. João Sebastiany, 1312 - Montanha, Lajeado - RS, 95900-000, Brazil
36959;48626;7123701;-29.191.999.999.999.900;-54.867;UNIDADE ESF CARLOS HUMBERTO DISTRITO 06;JOSE POSSA;253;CARLOS HUMBERTO;(55)3251;97700000.0;RS;Santiago;2016;5;-29.1716919;-54.8666436;R. José Possa, 253 - Carlos Humberto, Santiago - RS, 97700-000, Brazil
36965;48423;7061870;-23.693.189.999.999.900;-4.983.769;PSF NASCENTE DO SOL;RUA DA PAZ;276;NASCENTE DO SOL;43 3571-3114;84940000.0;PR;Siqueira Campos;2016;5;-23.685639;-49.8204657;R. da Paz, Siqueira Campos - PR, 84940-000, Brazil
36967;48731;7166923;-26.256.590.000.000.000;-48.643.640.000.000.000;UNIDADE BASICA DE SAUDE ESF ENSEADA;RUA SANTA CATARINA;S/N;ENSEADA;47-34491217;89240000.0;SC;São Francisco do Sul;2016;5;-26.2276952;-48.5050987;R. Santa Catarina - Praia da Enseada, São Francisco do Sul - SC, 89240-000, Brazil
36972;48621;7122446;-23.180.999.999.999.900;-50.647;UBS MOACIR FERRACINI;TOMIO TAKAHASHI;S/N;JARDIM SANTA ROSA;(43)3904-1007;86300000.0;PR;Cornélio Procópio;2016;5;-23.1671345;-50.673419;R. Tomio Takahashi - Jardim Santa Rosa, Cornélio Procópio - PR, 86300-000, Brazil
36979;48749;7169671;-28.068;-52.013.999.999.999.900;EQUIPE DE SAUDE DA FAMILIA SANTA PAULINA;PEDRO REBESCHINI REBESQUINI;409;SAO PAULO;54 3344 4789;99950000.0;RS;Tapejara;2016;5;-28.0602322;-52.00120829999999;Rua Pedro Rebeschini, 409 - São Paulo, Tapejara - RS, 99950-000, Brazil
36981;48614;7121040;-29.881;-50.766.999.999.999.900;UNIDADE BASICA DE SAUDE CANDIDO PEREIRA FILHO;AVENIDA OTACILIO SOARES;925;CAPAO GRANDE;99614120;94380000.0;RS;Glorinha;2016;5;-29.8820862;-50.7843781;R. Hilário Soares, Glorinha - RS, 94380-000, Brazil
36990;48635;7129351;-25.213;-50.978;POSTO DE SAUDE LINHA PARANA;RUA PRINCIPAL;S/N;LINHA PARANA;;84400974.0;PR;Prudentópolis;2016;5;-25.1990108;-50.9917171;Rua Principal, Prudentópolis - PR, 84400-000, Brazil
36991;48732;7166990;-29.692.840.000.000.000;-5.110.277;UNIDADE SAUDE DA FAMILIA PETROPOLIS;RUA LUXEMBURGO;1570;PETROPOLIS;51 35801777;93348440.0;RS;Novo Hamburgo;2016;5;-29.6700348;-51.15461260000001;R. Luxemburgo, 1570 - Rincão, Novo Hamburgo - RS, Brazil
36992;48722;7164351;-23.373;-50.841;UAPSF UN ATEN PRIMARIA SAUDE DA FAMILIA DR DOMINGOS JULIAO;RUA GETULIO VARGAS;339;CENTRO;43 3262-1233;86220000.0;PR;Assaí;2016;5;-23.3780711;-50.8439392;R. Getúlio Vargas, 339, Assaí - PR, 86220-000, Brazil
36996;48759;7172168;-26.37;-48.722;UNIDADE BASICA DE SAUDE GENY WESTRUPP;RUA RIO TOCANTINS;315;ITINGA;34547770;89245000.0;SC;Araquari;2016;5;-26.4012029;-48.80018219999999;R. Rio Tocantins, 315 - Itinga, Araquari - SC, 89245-000, Brazil
37010;48661;7138520;-2.786.665;-544.902;UNIDADE BASICA DE SAUDE JARDIM PETROPOLIS;RUA BANGU;12;JARDIM PETROPOLIS;5535112088;98900000.0;RS;Santa Rosa;2016;5;-27.8666907;-54.4914734;R. Bangú, 12 - Timbaúva, Santa Rosa - RS, 98900-000, Brazil
37012;48429;7062958;-26.413;-49.073;ESTRATEGIA SAUDE DA FAMILIA RIO HERN;RUA CRISTIANE ZERBIN;S/N;RIO HERN;(47) 33742343;89275000.0;SC;Schroeder;2016;5;-26.4211222;-49.0609191;R. Cristiane Zerbin, Schroeder - SC, 89275-000, Brazil
37022;48421;7061315;-23.689;-49.833.999.999.999.900;UNIDADE BASICA DE SAUDE AMOR A VIDA;RUA ARARA AZUL;1307;VILA OPERARIO;43 3571-3114;84940000.0;PR;Siqueira Campos;2016;5;-23.693812;-49.8375687;R. Arara Azul, Siqueira Campos - PR, 84940-000, Brazil
37024;48609;7117671;-255.458;-49.190.940.000.000.000;UNIDADE DE SAUDE MARTINOPOLIS;RUA VANDERLEI MORENO;11280;BORDA DO CAMPO;(41) 3398 - 8779;83005040.0;PR;São José dos Pinhais;2016;5;-25.5288853;-49.0902283;Rua Vanderlei Moreno, 11280 - São Sebastiao, São José dos Pinhais - PR, 83070-245, Brazil
37029;48441;7066023;-27.89;-52.228;UNIDADE BASICA DE SAUDE SANTO ANDRE ESF SANTO ANDRE;RUA PEDRO DALACORTE;500;SANTO ANDRE;(54) 3341-3481;99900000.0;RS;Getúlio Vargas;2016;5;-27.8956919;-52.2266334;R. Pedro Dallacorte, 500 - Santo André, Getúlio Vargas - RS, 99900-000, Brazil
37032;48537;7097182;-2.690.687;-4.909.125;CENTRO DE ATENCAO INTEGRAL A SAUDE DA MULHER;RUA REPUBLICA ARGENTINA;2077;PONTA AGUDA;(47) 33817821;89050101.0;SC;Blumenau;2016;5;-26.9086204;-49.0471422;R. República Argentina, 2077 - Ponta Aguda, Blumenau - SC, 89015-200, Brazil
37034;48461;7072597;-28.358;-53.247;UNIDADE BASICA DE SAUDE ZOSIMO RIBAS;LAUREDANO LIRIO;298;FATIMA;55 33723240;98240000.0;RS;Santa Bárbara do Sul;2016;5;-28.3700646;-53.2490085;R. Lauredano Lírio, 298 - Fátima, Santa Bárbara do Sul - RS, 98240-000, Brazil
37046;48551;7099932;-30.12;-51.961.999.999.999.900;ESF VILA CHARRUA;RUA RUA ALIPIO ROSA;319;VILA CHARRUA;51 36524121;96750000.0;RS;Butiá;2016;5;-30.1348878;-51.9776934;R. Alípio Rosa - Charrua, Butiá - RS, 96750-000, Brazil
37058;48571;7106130;-25.535;-49.206;UNIDADE DE SAUDE QUISSISSANA;RUA CARLOS EDUARDO NICHELLI;26;QUISSISSANA;(41) 3282 - 5051;83085040.0;PR;São José dos Pinhais;2016;5;-25.546929;-49.155696;R. Carlos Eduardo Nichelli, 26 - Planta Quississana, São José dos Pinhais - PR, 83085-040, Brazil
37069;48496;7083068;-29.467;-51.961.000.000.000.000;ESTRATEGIA DE SAUDE DA FAMILIA OLARIAS 2;RUA CHRISTIANO SCHNEIDER;238;OLARIAS;(51) 3982-1139;95910272.0;RS;Lajeado;2016;5;-29.4335444;-51.9934145;R. Cristiano Schneider, 238 - Olarias, Lajeado - RS, 95900-000, Brazil
